aubrey_identifier	display_title	dc_subject.KWD_facet																		
ark:/67531/metapth982586	[Business Accounts: 1901-1904]	accounts	financial records	ledgers	livestock	ranch hands														
ark:/67531/metadc1179058	[News Clip: Special Session]	Texas Employment Commission	bills	news segments	news stories	video clips	video footage													
ark:/67531/metadc1180118	[News Clip: Rodeo]	audiences	cowboys	news segments	news stories	shows	video clips	video footage												
ark:/67531/metadc1159945	[News Clip: EDB]	Burrs Milling	EDB	Ethylene Dibromide	cancers	chemicals	groceries	news segments	news stories	video clips	video footage									
ark:/67531/metadc1159753	[News Clip: Circus]	KVIL Radio	Trails End	elephants	news segments	news stories	video clips	video footage												
ark:/67531/metadc1162052	[News Clip: Circus]	Fort Worth Police Department	b-roll	camels	elephants	news segments	news stories	video clips	video footage											
ark:/67531/metadc1162051	[News Clip: Stock show]	news segments	news stories	stock shows	video clips	video footage														
ark:/67531/metadc1163350	[News Clip: Stockshow]	b-roll	news segments	news stories	stockshows	video clips	video footage													
ark:/67531/metadc1161471	[News Clip: Stock show]	Straley's Chianinas	beef	chianinas	cows	heifers	interviews	news segments	news stories	steers	stock shows	video clips	video footage							
ark:/67531/metadc1162944	[News Clip: Hunt auction]	Bunker Hunt Ranches	Ford\	 Henry	auctions	farmers	interviews	news segments	news stories	video clips	video footage									
ark:/67531/metadc1162873	[News Clip: Llamas]	b-roll	llamas	news segments	news stories	video clips	video footage													
ark:/67531/metadc1162269	[News Clip: Beavers]	Turner Lakes Condominiums	animal migration	baits	chicken wire	condos	environmental factors	housing development	interviews	news reporters	news segments	news stories	rodents	traps	video clips	video footage				
ark:/67531/metadc1162353	[News Clip: Parmer]	interviews	news segments	news stories	parks	video clips	video footage													
ark:/67531/metadc1162360	[News Clip: Stock show]	Fat Stock Show	Southwester Expositon and Fat Stock Show	livestock	news segments	news stories	stock shows	video clips	video footage											
ark:/67531/metadc1161235	[News Clip: Blind kids]	disabilities	news segments	news stories	video clips	video footage														
ark:/67531/metapth1167156	[Manufacturing District - 1903]																			
ark:/67531/metapth1167204	[Circus Performance - Tigers]	Ringling Brothers Circus	tigers																	
ark:/67531/metapth1165948	[Circus Elephant]	Circus Elephants	Ringling Brothers Circus																	
ark:/67531/metapth1165391	[Indians - Frontier Texas]	camels	events																	
ark:/67531/metapth1165404	[Group Photo of Young Women]	trees																		
ark:/67531/metapth1166384	[Antilley's Hunting Trophies]	deer	rifles																	
ark:/67531/metapth1166400	[Circus Elephants]	Circus Elephants	Ringling Brothers Circus																	
ark:/67531/metapth1166260	[Judge Kirby and Friend with Deer]	deer																		
ark:/67531/metapth1167089	[H. W. Hester - Hunt in Davis Mountains]	bobcats	rifles																	
ark:/67531/metapth1167115	[Ringling Brothers Circus Elephants]	Circus Elephants	Ringling Brothers Circus																	
ark:/67531/metapth130179	East Texas.	Stepehn F. Austin Normal College	Texas A & M College	truck farming																
ark:/67531/metapth129860	Oxen and a Windmill	Ranches																		
ark:/67531/metapth121581	[World of Animals Postcard]	World of Animals	postcards																	
ark:/67531/metapth121594	[Hawaii Kai Postcard]	Hawaii Kai	postcards	water parks																
ark:/67531/metapth1185734	"[Letter from Truett Latimer to J. O. Evetts, April 15, 1953]"	HB 427	legislation	livestock	livestock sanitation															
ark:/67531/metapth13145	[Rug on Floor]	animal skins	floors	rugs																
ark:/67531/metapth13146	[Animal Skin Rug]	animal skins	floors	rugs																
ark:/67531/metapth13155	[Photograph of Animal Scat]	grass	scat																	
ark:/67531/metapth13263	[Oxen carts and Pawnshop]	ox carts	oxen																	
ark:/67531/metapth123978	[Circus Camels]																			
ark:/67531/metapth1165319	[Feeding Time - Texas Whoppers]	carriages	wagons																	
ark:/67531/metapth1165025	[Hog Butchering]	hogs																		
ark:/67531/metapth1168076	[Native American at Abilene Parade]	Native Americans	burros	events																
ark:/67531/metapth1167780	[Men Butchering a Hog]	hogs																		
ark:/67531/metapth1167374	[Deer - Van Horn 1915]	deer	rifles																	
ark:/67531/metapth1165110	[Elephants in Parade]	elephants	events																	
ark:/67531/metapth1165291	[Circus Parade - South 1st Street]	elephants																		
ark:/67531/metapth1164663	[Circus Elephants Lined Up]	Circus Elephants	Ringling Brothers Circus																	
ark:/67531/metapth1164749	[Circus Elephants in Front of Train]	Circus Elephants	Ringling Brothers Circus																	
ark:/67531/metapth1164774	[Elephant in Circus Performance]	Circus Elephants	Ringling Brothers Circus																	
ark:/67531/metapth1166447	[Willis Watts - Hog Hunting]	hogs	pigs																	
ark:/67531/metapth1151429	"[Letter from Thomas Leroy James to Isaac Herbert Kempner, March 2, 1954]"	account balances	account sales	business letters	crops	operations														
ark:/67531/metapth162336	Cutting Horse Competition: Image 1997_D-603_32	NCHA	derbies	rodeos																
ark:/67531/metapth162337	Cutting Horse Competition: Image 1997_D-603_33	NCHA	derbies	rodeos																
ark:/67531/metapth162338	Cutting Horse Competition: Image 1997_D-603_34	NCHA	derbies	rodeos																
ark:/67531/metapth162339	Cutting Horse Competition: Image 1997_D-603_35	NCHA	derbies	rodeos																
ark:/67531/metapth162340	Cutting Horse Competition: Image 1997_D-603_36	NCHA	derbies	rodeos																
ark:/67531/metapth162341	Cutting Horse Competition: Image 1997_D-604_01	NCHA	derbies	rodeos																
ark:/67531/metapth162342	Cutting Horse Competition: Image 1997_D-604_02	NCHA	derbies	rodeos																
ark:/67531/metapth162343	Cutting Horse Competition: Image 1997_D-604_03	NCHA	derbies	rodeos																
ark:/67531/metapth162344	Cutting Horse Competition: Image 1997_D-604_04	NCHA	derbies	rodeos																
ark:/67531/metapth162345	Cutting Horse Competition: Image 1997_D-604_05	NCHA	derbies	rodeos																
ark:/67531/metapth162346	[Leann Gann Rides Badgers Roan Doc]	NCHA	derbies	horse shows																
ark:/67531/metapth162347	Cutting Horse Competition: Image 1997_D-604_07	NCHA	derbies	rodeos																
ark:/67531/metapth162348	Cutting Horse Competition: Image 1997_D-604_08	NCHA	derbies	rodeos																
ark:/67531/metapth162349	Cutting Horse Competition: Image 1997_D-604_09	NCHA	derbies	rodeos																
ark:/67531/metapth162350	Cutting Horse Competition: Image 1997_D-604_10	NCHA	derbies	rodeos																
ark:/67531/metapth162351	Cutting Horse Competition: Image 1997_D-604_11	NCHA	derbies	rodeos																
ark:/67531/metapth162352	[Tiffany Y. May Rides Boons Fox Bar]	NCHA	derbies	horse shows																
ark:/67531/metapth162353	Cutting Horse Competition: Image 1997_D-604_13	NCHA	derbies	rodeos																
ark:/67531/metapth162354	Cutting Horse Competition: Image 1997_D-604_14	NCHA	derbies	rodeos																
ark:/67531/metapth162355	[Benjamin Lee Roberson Rides Lynx Expresso]	NCHA	derbies	horse shows																
ark:/67531/metapth162356	Cutting Horse Competition: Image 1997_D-604_16	NCHA	derbies	rodeos																
ark:/67531/metapth162357	Cutting Horse Competition: Image 1997_D-604_17	NCHA	derbies	rodeos																
ark:/67531/metapth162358	Cutting Horse Competition: Image 1997_D-604_18	NCHA	derbies	rodeos																
ark:/67531/metapth162359	Cutting Horse Competition: Image 1997_D-604_19	NCHA	derbies	rodeos																
ark:/67531/metapth162360	Cutting Horse Competition: Image 1997_D-604_20	NCHA	derbies	rodeos																
ark:/67531/metapth162361	Cutting Horse Competition: Image 1997_D-604_21	NCHA	derbies	rodeos																
ark:/67531/metapth162362	Cutting Horse Competition: Image 1997_D-604_22	NCHA	derbies	rodeos																
ark:/67531/metapth162363	Cutting Horse Competition: Image 1997_D-604_23	NCHA	derbies	rodeos																
ark:/67531/metapth162364	Cutting Horse Competition: Image 1997_D-604_24	NCHA	derbies	rodeos																
ark:/67531/metapth162365	Cutting Horse Competition: Image 1997_D-604_25	NCHA	derbies	rodeos																
ark:/67531/metapth162366	Cutting Horse Competition: Image 1997_D-604_26	NCHA	derbies	rodeos																
ark:/67531/metapth162367	Cutting Horse Competition: Image 1997_D-604_27	NCHA	derbies	rodeos																
ark:/67531/metapth162368	Cutting Horse Competition: Image 1997_D-604_28	NCHA	derbies	rodeos																
ark:/67531/metapth162369	Cutting Horse Competition: Image 1997_D-604_29	NCHA	derbies	rodeos																
ark:/67531/metapth162370	Cutting Horse Competition: Image 1997_D-604_30	NCHA	derbies	rodeos																
ark:/67531/metapth162371	Cutting Horse Competition: Image 1997_D-604_31	NCHA	derbies	rodeos																
ark:/67531/metapth162372	Cutting Horse Competition: Image 1997_D-604_32	NCHA	derbies	rodeos																
ark:/67531/metapth162373	Cutting Horse Competition: Image 1997_D-604_33	NCHA	derbies	rodeos																
ark:/67531/metapth162374	Cutting Horse Competition: Image 1997_D-604_34	NCHA	derbies	rodeos																
ark:/67531/metapth162375	Cutting Horse Competition: Image 1997_D-604_35	NCHA	derbies	rodeos																
ark:/67531/metapth162376	Cutting Horse Competition: Image 1997_D-604_36	NCHA	derbies	rodeos																
ark:/67531/metapth162377	Cutting Horse Competition: Image 1997_D-604_37	NCHA	derbies	rodeos																
ark:/67531/metapth162378	Cutting Horse Competition: Image 1997_D-622_01	NCHA	derbies	rodeos																
ark:/67531/metapth162379	Cutting Horse Competition: Image 1997_D-622_02	NCHA	derbies	rodeos																
ark:/67531/metapth162380	Cutting Horse Competition: Image 1997_D-622_03	NCHA	derbies	rodeos																
ark:/67531/metapth162381	Cutting Horse Competition: Image 1997_D-622_04	NCHA	derbies	rodeos																
ark:/67531/metapth162382	Cutting Horse Competition: Image 1997_D-622_05	NCHA	derbies	rodeos																
ark:/67531/metapth162383	Cutting Horse Competition: Image 1997_D-622_06	NCHA	derbies	rodeos																
ark:/67531/metapth162384	Cutting Horse Competition: Image 1997_D-622_07	NCHA	derbies	rodeos																
ark:/67531/metapth162385	Cutting Horse Competition: Image 1997_D-622_08	NCHA	derbies	rodeos																
ark:/67531/metapth162386	Cutting Horse Competition: Image 1997_D-622_09	NCHA	derbies	rodeos																
ark:/67531/metapth162387	Cutting Horse Competition: Image 1997_D-622_10	NCHA	derbies	rodeos																
ark:/67531/metapth162388	Cutting Horse Competition: Image 1997_D-622_11	NCHA	derbies	rodeos																
ark:/67531/metapth162389	Cutting Horse Competition: Image 1997_D-622_12	NCHA	derbies	rodeos																
ark:/67531/metapth162390	Cutting Horse Competition: Image 1997_D-628_01	NCHA	derbies	rodeos																
ark:/67531/metapth162391	Cutting Horse Competition: Image 1997_D-628_02	NCHA	derbies	rodeos																
ark:/67531/metapth162392	Cutting Horse Competition: Image 1997_D-628_03	NCHA	derbies	rodeos																
ark:/67531/metapth162393	Cutting Horse Competition: Image 1997_D-628_04	NCHA	derbies	rodeos																
ark:/67531/metapth162394	Cutting Horse Competition: Image 1997_D-628_05	NCHA	derbies	rodeos																
ark:/67531/metapth162395	Cutting Horse Competition: Image 1997_D-628_06	NCHA	derbies	rodeos																
ark:/67531/metapth162396	Cutting Horse Competition: Image 1997_D-628_07	NCHA	derbies	rodeos																
ark:/67531/metapth162397	Cutting Horse Competition: Image 1997_D-628_08	NCHA	derbies	rodeos																
ark:/67531/metapth162398	Cutting Horse Competition: Image 1997_D-628_09	NCHA	derbies	rodeos																
ark:/67531/metapth162399	Cutting Horse Competition: Image 1997_D-628_10	NCHA	derbies	rodeos																
ark:/67531/metapth162400	Cutting Horse Competition: Image 1997_D-628_11	NCHA	derbies	rodeos																
ark:/67531/metapth162401	Cutting Horse Competition: Image 1997_D-628_12	NCHA	derbies	rodeos																
ark:/67531/metapth162402	Cutting Horse Competition: Image 1997_D-629_01	NCHA	derbies	rodeos																
ark:/67531/metapth162403	Cutting Horse Competition: Image 1997_D-629_02	NCHA	derbies	rodeos																
ark:/67531/metapth162404	Cutting Horse Competition: Image 1997_D-629_03	NCHA	derbies	rodeos																
ark:/67531/metapth162405	Cutting Horse Competition: Image 1997_D-629_04	NCHA	derbies	rodeos																
ark:/67531/metapth162406	Cutting Horse Competition: Image 1997_D-629_05	NCHA	derbies	rodeos																
ark:/67531/metapth162407	Cutting Horse Competition: Image 1997_D-629_06	NCHA	derbies	rodeos																
ark:/67531/metapth162408	Cutting Horse Competition: Image 1997_D-629_07	NCHA	derbies	rodeos																
ark:/67531/metapth162409	Cutting Horse Competition: Image 1997_D-629_08	NCHA	derbies	rodeos																
ark:/67531/metapth162410	Cutting Horse Competition: Image 1997_D-629_09	NCHA	derbies	rodeos																
ark:/67531/metapth162411	Cutting Horse Competition: Image 1997_D-629_10	NCHA	derbies	rodeos																
ark:/67531/metapth162412	Cutting Horse Competition: Image 1997_D-629_11	NCHA	derbies	rodeos																
ark:/67531/metapth162413	Cutting Horse Competition: Image 1997_D-629_12	NCHA	derbies	rodeos																
ark:/67531/metapth162414	Cutting Horse Competition: Image 1997_D-635_01	NCHA	derbies	rodeos																
ark:/67531/metapth162415	Cutting Horse Competition: Image 1997_D-635_02	NCHA	derbies	rodeos																
ark:/67531/metapth162416	Cutting Horse Competition: Image 1997_D-635_03	NCHA	derbies	rodeos																
ark:/67531/metapth162417	Cutting Horse Competition: Image 1997_D-635_04	NCHA	derbies	rodeos																
ark:/67531/metapth162418	Cutting Horse Competition: Image 1997_D-635_05	NCHA	derbies	rodeos																
ark:/67531/metapth162419	Cutting Horse Competition: Image 1997_D-635_06	NCHA	derbies	rodeos																
ark:/67531/metapth162420	Cutting Horse Competition: Image 1997_D-635_07	NCHA	derbies	rodeos																
ark:/67531/metapth162421	Cutting Horse Competition: Image 1997_D-635_08	NCHA	derbies	rodeos																
ark:/67531/metapth162422	Cutting Horse Competition: Image 1997_D-635_09	NCHA	derbies	rodeos																
ark:/67531/metapth162423	Cutting Horse Competition: Image 1997_D-635_10	NCHA	derbies	rodeos																
ark:/67531/metapth162424	Cutting Horse Competition: Image 1997_D-635_11	NCHA	derbies	rodeos																
ark:/67531/metapth162425	Cutting Horse Competition: Image 1997_D-635_12	NCHA	derbies	rodeos																
ark:/67531/metapth162426	Cutting Horse Competition: Image 1997_D-652_01	NCHA	derbies	rodeos																
ark:/67531/metapth162427	Cutting Horse Competition: Image 1997_D-652_02	NCHA	derbies	rodeos																
ark:/67531/metapth162428	Cutting Horse Competition: Image 1997_D-652_03	NCHA	derbies	rodeos																
ark:/67531/metapth162429	Cutting Horse Competition: Image 1997_D-652_04	NCHA	derbies	rodeos																
ark:/67531/metapth162430	Cutting Horse Competition: Image 1997_D-652_05	NCHA	derbies	rodeos																
ark:/67531/metapth162431	Cutting Horse Competition: Image 1997_D-652_06	NCHA	derbies	rodeos																
ark:/67531/metapth162432	Cutting Horse Competition: Image 1997_D-652_07	NCHA	derbies	rodeos																
ark:/67531/metapth162433	Cutting Horse Competition: Image 1997_D-652_08	NCHA	derbies	rodeos																
ark:/67531/metapth162434	Cutting Horse Competition: Image 1997_D-652_09	NCHA	derbies	rodeos																
ark:/67531/metapth162435	Cutting Horse Competition: Image 1997_D-652_10	NCHA	derbies	rodeos																
ark:/67531/metapth162436	Cutting Horse Competition: Image 1997_D-652_11	NCHA	derbies	rodeos																
ark:/67531/metapth162437	Cutting Horse Competition: Image 1997_D-652_12	NCHA	derbies	rodeos																
ark:/67531/metapth162438	Cutting Horse Competition: Image 1997_D-6_01	NCHA	derbies	rodeos																
ark:/67531/metapth162439	Cutting Horse Competition: Image 1997_D-6_02	NCHA	derbies	rodeos																
ark:/67531/metapth162440	Cutting Horse Competition: Image 1997_D-6_03	NCHA	derbies	rodeos																
ark:/67531/metapth162441	Cutting Horse Competition: Image 1997_D-6_04	NCHA	derbies	rodeos																
ark:/67531/metapth162442	Cutting Horse Competition: Image 1997_D-6_05	NCHA	derbies	rodeos																
ark:/67531/metapth162443	Cutting Horse Competition: Image 1997_D-6_06	NCHA	derbies	rodeos																
ark:/67531/metapth162444	Cutting Horse Competition: Image 1997_D-6_07	NCHA	derbies	rodeos																
ark:/67531/metapth162445	Cutting Horse Competition: Image 1997_D-6_08	NCHA	derbies	rodeos																
ark:/67531/metapth162446	Cutting Horse Competition: Image 1997_D-6_09	NCHA	derbies	rodeos																
ark:/67531/metapth162447	Cutting Horse Competition: Image 1997_D-6_10	NCHA	derbies	rodeos																
ark:/67531/metapth162448	Cutting Horse Competition: Image 1997_D-6_11	NCHA	derbies	rodeos																
ark:/67531/metapth162449	Cutting Horse Competition: Image 1997_D-6_12	NCHA	derbies	rodeos																
ark:/67531/metapth162450	Cutting Horse Competition: Image 1997_D-6_13	NCHA	derbies	rodeos																
ark:/67531/metapth162451	Cutting Horse Competition: Image 1997_D-6_14	NCHA	derbies	rodeos																
ark:/67531/metapth162452	Cutting Horse Competition: Image 1997_D-6_15	NCHA	derbies	rodeos																
ark:/67531/metapth162453	Cutting Horse Competition: Image 1997_D-6_16	NCHA	derbies	rodeos																
ark:/67531/metapth162454	Cutting Horse Competition: Image 1997_D-6_17	NCHA	derbies	rodeos																
ark:/67531/metapth162455	Cutting Horse Competition: Image 1997_D-6_18	NCHA	derbies	rodeos																
ark:/67531/metapth162456	Cutting Horse Competition: Image 1997_D-6_19	NCHA	derbies	rodeos																
ark:/67531/metapth162457	Cutting Horse Competition: Image 1997_D-6_20	NCHA	derbies	rodeos																
ark:/67531/metapth162458	Cutting Horse Competition: Image 1997_D-6_21	NCHA	derbies	rodeos																
ark:/67531/metapth162459	Cutting Horse Competition: Image 1997_D-6_22	NCHA	derbies	rodeos																
ark:/67531/metapth162460	Cutting Horse Competition: Image 1997_D-6_23	NCHA	derbies	rodeos																
ark:/67531/metapth162461	Cutting Horse Competition: Image 1997_D-6_24	NCHA	derbies	rodeos																
ark:/67531/metapth162462	Cutting Horse Competition: Image 1997_D-6_25	NCHA	derbies	rodeos																
ark:/67531/metapth162463	Cutting Horse Competition: Image 1997_D-6_26	NCHA	derbies	rodeos																
ark:/67531/metapth162464	Cutting Horse Competition: Image 1997_D-6_27	NCHA	derbies	rodeos																
ark:/67531/metapth162465	Cutting Horse Competition: Image 1997_D-6_28	NCHA	derbies	rodeos																
ark:/67531/metapth162466	Cutting Horse Competition: Image 1997_D-6_29	NCHA	derbies	rodeos																
ark:/67531/metapth162467	Cutting Horse Competition: Image 1997_D-6_30	NCHA	derbies	rodeos																
ark:/67531/metapth162468	Cutting Horse Competition: Image 1997_D-6_31	NCHA	derbies	rodeos																
ark:/67531/metapth162469	Cutting Horse Competition: Image 1997_D-6_32	NCHA	derbies	rodeos																
ark:/67531/metapth162470	Cutting Horse Competition: Image 1997_D-6_33	NCHA	derbies	rodeos																
ark:/67531/metapth162471	[Courtney Sokol Rides Jae Bar Mina]	NCHA	derbies	horse shows																
ark:/67531/metapth162472	Cutting Horse Competition: Image 1997_D-6_35	NCHA	derbies	rodeos																
ark:/67531/metapth162473	Cutting Horse Competition: Image 1997_D-99_01	NCHA	derbies	rodeos																
ark:/67531/metapth162474	Cutting Horse Competition: Image 1997_D-99_02	NCHA	derbies	rodeos																
ark:/67531/metapth162475	Cutting Horse Competition: Image 1997_D-99_03	NCHA	derbies	rodeos																
ark:/67531/metapth162476	Cutting Horse Competition: Image 1997_D-99_04	NCHA	derbies	rodeos																
ark:/67531/metapth162477	Cutting Horse Competition: Image 1997_D-99_05	NCHA	derbies	rodeos																
ark:/67531/metapth162478	Cutting Horse Competition: Image 1997_D-99_06	NCHA	derbies	rodeos																
ark:/67531/metapth162479	[Rick Mowery Rides Ginnie Jessie]	NCHA	derbies	horse shows																
ark:/67531/metapth162480	Cutting Horse Competition: Image 1997_D-99_08	NCHA	derbies	rodeos																
ark:/67531/metapth162481	Cutting Horse Competition: Image 1997_D-99_09	NCHA	derbies	rodeos																
ark:/67531/metapth162482	Cutting Horse Competition: Image 1997_D-99_10	NCHA	derbies	rodeos																
ark:/67531/metapth162483	Cutting Horse Competition: Image 1997_D-99_11	NCHA	derbies	rodeos																
ark:/67531/metapth162484	Cutting Horse Competition: Image 1997_D-99_12	NCHA	derbies	rodeos																
ark:/67531/metapth162485	Cutting Horse Competition: Image 1997_D-99_13	NCHA	derbies	rodeos																
ark:/67531/metapth162486	Cutting Horse Competition: Image 1997_D-99_14	NCHA	derbies	rodeos																
ark:/67531/metapth162487	Cutting Horse Competition: Image 1997_D-99_15	NCHA	derbies	rodeos																
ark:/67531/metapth162488	Cutting Horse Competition: Image 1997_D-99_16	NCHA	derbies	rodeos																
ark:/67531/metapth162489	Cutting Horse Competition: Image 1997_D-99_17	NCHA	derbies	rodeos																
ark:/67531/metapth162490	Cutting Horse Competition: Image 1997_D-99_18	NCHA	derbies	rodeos																
ark:/67531/metapth162491	Cutting Horse Competition: Image 1997_D-99_19	NCHA	derbies	rodeos																
ark:/67531/metapth162492	Cutting Horse Competition: Image 1997_D-99_20	NCHA	derbies	rodeos																
ark:/67531/metapth162493	Cutting Horse Competition: Image 1997_D-99_21	NCHA	derbies	rodeos																
ark:/67531/metapth162494	Cutting Horse Competition: Image 1997_D-99_22	NCHA	derbies	rodeos																
ark:/67531/metapth162495	Cutting Horse Competition: Image 1997_D-99_23	NCHA	derbies	rodeos																
ark:/67531/metapth162496	Cutting Horse Competition: Image 1997_D-99_24	NCHA	derbies	rodeos																
ark:/67531/metapth162497	Cutting Horse Competition: Image 1997_D-99_25	NCHA	derbies	rodeos																
ark:/67531/metapth162498	Cutting Horse Competition: Image 1997_D-99_26	NCHA	derbies	rodeos																
ark:/67531/metapth162499	Cutting Horse Competition: Image 1997_D-99_27	NCHA	derbies	rodeos																
ark:/67531/metapth162500	Cutting Horse Competition: Image 1997_D-99_28	NCHA	derbies	rodeos																
ark:/67531/metapth162501	Cutting Horse Competition: Image 1997_D-99_29	NCHA	derbies	rodeos																
ark:/67531/metapth162502	[Phil Rapp Rides Twistin Alittle]	NCHA	derbies	horse shows																
ark:/67531/metapth162503	Cutting Horse Competition: Image 1997_D-99_31	NCHA	derbies	rodeos																
ark:/67531/metapth162504	Cutting Horse Competition: Image 1997_D-99_32	NCHA	derbies	rodeos																
ark:/67531/metapth162505	Cutting Horse Competition: Image 1997_D-99_33	NCHA	derbies	rodeos																
ark:/67531/metapth162506	Cutting Horse Competition: Image 1997_D-99_34	NCHA	derbies	rodeos																
ark:/67531/metapth162507	Cutting Horse Competition: Image 1997_D-99_35	NCHA	derbies	rodeos																
ark:/67531/metapth162508	Cutting Horse Competition: Image 1997_D-99_36	NCHA	derbies	rodeos																
ark:/67531/metapth162335	Cutting Horse Competition: Image 1997_D-603_31	NCHA	derbies	rodeos																
ark:/67531/metapth161354	Cutting Horse Competition: Image 1997_D-127_31	NCHA	derbies	rodeos																
ark:/67531/metapth161355	Cutting Horse Competition: Image 1997_D-127_32	NCHA	derbies	rodeos																
ark:/67531/metapth161356	Cutting Horse Competition: Image 1997_D-127_33	NCHA	derbies	rodeos																
ark:/67531/metapth161357	Cutting Horse Competition: Image 1997_D-127_34	NCHA	derbies	rodeos																
ark:/67531/metapth161358	Cutting Horse Competition: Image 1997_D-127_35	NCHA	derbies	rodeos																
ark:/67531/metapth161359	Cutting Horse Competition: Image 1997_D-127_36	NCHA	derbies	rodeos																
ark:/67531/metapth161360	Cutting Horse Competition: Image 1997_D-128_01	NCHA	derbies	rodeos																
ark:/67531/metapth161361	Cutting Horse Competition: Image 1997_D-128_02	NCHA	derbies	rodeos																
ark:/67531/metapth161362	Cutting Horse Competition: Image 1997_D-128_03	NCHA	derbies	rodeos																
ark:/67531/metapth161363	Cutting Horse Competition: Image 1997_D-128_04	NCHA	derbies	rodeos																
ark:/67531/metapth161364	Cutting Horse Competition: Image 1997_D-128_05	NCHA	derbies	rodeos																
ark:/67531/metapth161365	Cutting Horse Competition: Image 1997_D-128_06	NCHA	derbies	rodeos																
ark:/67531/metapth161366	Cutting Horse Competition: Image 1997_D-128_07	NCHA	derbies	rodeos																
ark:/67531/metapth161367	Cutting Horse Competition: Image 1997_D-128_08	NCHA	derbies	rodeos																
ark:/67531/metapth161368	Cutting Horse Competition: Image 1997_D-128_09	NCHA	derbies	rodeos																
ark:/67531/metapth161369	Cutting Horse Competition: Image 1997_D-128_10	NCHA	derbies	rodeos																
ark:/67531/metapth161370	Cutting Horse Competition: Image 1997_D-128_11	NCHA	derbies	rodeos																
ark:/67531/metapth161371	Cutting Horse Competition: Image 1997_D-128_12	NCHA	derbies	rodeos																
ark:/67531/metapth161372	Cutting Horse Competition: Image 1997_D-128_13	NCHA	derbies	rodeos																
ark:/67531/metapth161373	Cutting Horse Competition: Image 1997_D-128_14	NCHA	derbies	rodeos																
ark:/67531/metapth161374	Cutting Horse Competition: Image 1997_D-128_15	NCHA	derbies	rodeos																
ark:/67531/metapth161375	Cutting Horse Competition: Image 1997_D-128_16	NCHA	derbies	rodeos																
ark:/67531/metapth161376	Cutting Horse Competition: Image 1997_D-128_17	NCHA	derbies	rodeos																
ark:/67531/metapth161377	Cutting Horse Competition: Image 1997_D-128_18	NCHA	derbies	rodeos																
ark:/67531/metapth161378	Cutting Horse Competition: Image 1997_D-129_01	NCHA	derbies	rodeos																
ark:/67531/metapth161379	Cutting Horse Competition: Image 1997_D-129_02	NCHA	derbies	rodeos																
ark:/67531/metapth161380	Cutting Horse Competition: Image 1997_D-129_03	NCHA	derbies	rodeos																
ark:/67531/metapth161381	Cutting Horse Competition: Image 1997_D-129_04	NCHA	derbies	rodeos																
ark:/67531/metapth161382	Cutting Horse Competition: Image 1997_D-129_05	NCHA	derbies	rodeos																
ark:/67531/metapth161383	Cutting Horse Competition: Image 1997_D-129_06	NCHA	derbies	rodeos																
ark:/67531/metapth161384	Cutting Horse Competition: Image 1997_D-129_07	NCHA	derbies	rodeos																
ark:/67531/metapth161385	Cutting Horse Competition: Image 1997_D-129_08	NCHA	derbies	rodeos																
ark:/67531/metapth161386	Cutting Horse Competition: Image 1997_D-129_09	NCHA	derbies	rodeos																
ark:/67531/metapth161387	Cutting Horse Competition: Image 1997_D-129_10	NCHA	derbies	rodeos																
ark:/67531/metapth161388	Cutting Horse Competition: Image 1997_D-129_11	NCHA	derbies	rodeos																
ark:/67531/metapth161389	Cutting Horse Competition: Image 1997_D-129_12	NCHA	derbies	rodeos																
ark:/67531/metapth161390	Cutting Horse Competition: Image 1997_D-129_13	NCHA	derbies	rodeos																
ark:/67531/metapth161391	Cutting Horse Competition: Image 1997_D-129_14	NCHA	derbies	rodeos																
ark:/67531/metapth161392	Cutting Horse Competition: Image 1997_D-129_15	NCHA	derbies	rodeos																
ark:/67531/metapth161393	Cutting Horse Competition: Image 1997_D-129_16	NCHA	derbies	rodeos																
ark:/67531/metapth161394	Cutting Horse Competition: Image 1997_D-129_17	NCHA	derbies	rodeos																
ark:/67531/metapth161395	Cutting Horse Competition: Image 1997_D-129_18	NCHA	derbies	rodeos																
ark:/67531/metapth161396	Cutting Horse Competition: Image 1997_D-129_19	NCHA	derbies	rodeos																
ark:/67531/metapth161397	Cutting Horse Competition: Image 1997_D-129_20	NCHA	derbies	rodeos																
ark:/67531/metapth161398	Cutting Horse Competition: Image 1997_D-129_21	NCHA	derbies	rodeos																
ark:/67531/metapth161399	Cutting Horse Competition: Image 1997_D-129_22	NCHA	derbies	rodeos																
ark:/67531/metapth161400	Cutting Horse Competition: Image 1997_D-129_23	NCHA	derbies	rodeos																
ark:/67531/metapth161401	Cutting Horse Competition: Image 1997_D-129_24	NCHA	derbies	rodeos																
ark:/67531/metapth161402	Cutting Horse Competition: Image 1997_D-129_25	NCHA	derbies	rodeos																
ark:/67531/metapth161403	Cutting Horse Competition: Image 1997_D-129_26	NCHA	derbies	rodeos																
ark:/67531/metapth161404	Cutting Horse Competition: Image 1997_D-129_27	NCHA	derbies	rodeos																
ark:/67531/metapth161405	Cutting Horse Competition: Image 1997_D-129_28	NCHA	derbies	rodeos																
ark:/67531/metapth161406	Cutting Horse Competition: Image 1997_D-129_29	NCHA	derbies	rodeos																
ark:/67531/metapth161407	Cutting Horse Competition: Image 1997_D-129_30	NCHA	derbies	rodeos																
ark:/67531/metapth161408	Cutting Horse Competition: Image 1997_D-129_31	NCHA	derbies	rodeos																
